alert_id,client_id,client_name,provincia,comunidad_autonoma,zone,agent_id,product_id,alert_type,risk_level,client_value,churn_probability,purchase_propensity,predicted_next_purchase,last_order_date,alert_score,explanation,ctx_productos_afectados,ctx_n_productos,ctx_gasto_anual_real,ctx_gasto_esperado,ctx_dias_desde_compra,ctx_tiempo_medio_recompra,ctx_zscore_momento,ctx_potencial_clase,ctx_num_compras_anteriores,ctx_total_compras_otros,ctx_vuelve_a_comprar,inference_reference_date,inference_window_start,inference_window_end
ALT-68C7CFEA,1000081932,Clínica Odontológica Experta,Cádiz,Andalucía,south,7,4912,Producto 4912,Alto,Alto,96.01,98.21,2024-11-27,2024-10-23,190.3,"La darrera compra d'aquest producte va ser fa 778 dies (mitjana habitual: 134 dies, retard de 643 dies). La propensió de compra és alta (98/100), cosa que suggereix que el client continua actiu en el mercat.",4912,1,393.57,336.92,778.0,134.17444825463818,1.154,muy_positivo,3,30,0,2025-12-29,2024-06-29,2025-09-29
ALT-F8C52B99,41996,Odontología Morales,Granada,Andalucía,south,9,5108,Producto 5108,Alto,Alto,95.77,98.7,2025-10-07,2025-07-15,190.29,"La darrera compra d'aquest producte va ser fa 908 dies (mitjana habitual: 121 dies, retard de 786 dies). La despesa anual real (2304€) supera la mitjana esperada (810€) en un 184%. La propensió de compra és alta (99/100), cosa que suggereix que el client continua actiu en el mercat.",5108,1,2303.94,809.94,908.0,121.38088798737886,0.707,muy_positivo,2,73,0,2025-12-29,2024-06-29,2025-09-29
ALT-BEE4BA77,35847,Familiar Alonso,Valencia,Comunitat Valenciana,east,4,4567,Producto 4567,Alto,Alto,96.38,97.42,2025-10-04,2025-07-21,190.28,"La darrera compra d'aquest producte va ser fa 411 dies (mitjana habitual: 299 dies, retard de 111 dies). La despesa anual real en aquest producte (126€) és un 46% inferior a la mitjana esperada (234€). La propensió de compra és alta (97/100), cosa que suggereix que el client continua actiu en el mercat.",4567,1,126.01,234.16,411.0,299.14503950834063,-0.223,muy_positivo,3,68,0,2025-12-29,2024-06-29,2025-09-29
ALT-3E6DD515,6401,Odontología Excelencia,Navarra,Navarra,north,3,Total,Total,Alto,Alto,95.63,98.94,2025-07-24,2025-05-28,190.24,"La darrera compra d'aquest producte va ser fa 202 dies (mitjana habitual: 158 dies, retard de 43 dies). La despesa anual real en aquest producte (332€) és un 30% inferior a la mitjana esperada (472€). La propensió de compra és alta (99/100), cosa que suggereix que el client continua actiu en el mercat. El risc afecta múltiples línies de producte, la qual cosa apunta a un canvi global en la relació comercial.","3399, 4566, 4567, 5108, 5118",5,332.18,471.7,202.0,158.4045798388423,-0.531,muy_positivo,5,44,0,2025-12-29,2024-06-29,2025-09-29
ALT-EC67F2AB,28105,Gabinete Dental Vitaldent Ortiz,Granada,Andalucía,south,8,4565,Producto 4565,Alto,Alto,95.8,98.58,2025-05-04,2025-02-25,190.24,"La darrera compra d'aquest producte va ser fa 866 dies (mitjana habitual: 173 dies, retard de 692 dies). La propensió de compra és alta (99/100), cosa que suggereix que el client continua actiu en el mercat.",4565,1,1290.07,1518.51,866.0,173.38372602259787,1.149,muy_positivo,3,65,0,2025-12-29,2024-06-29,2025-09-29
ALT-8FE53947,39417,Policlínica Dental Sanz y Sanz,Sta.Cruz Tenerife,Canarias,canary,10,4567,Producto 4567,Alto,Alto,96.4,97.27,2025-08-08,2025-07-31,190.17,"La darrera compra d'aquest producte va ser fa 647 dies (mitjana habitual: 299 dies, retard de 347 dies). La despesa anual real (126€) supera la mitjana esperada (95€) en un 33%. La propensió de compra és alta (97/100), cosa que suggereix que el client continua actiu en el mercat.",4567,1,126.01,95.07,647.0,299.14503950834063,1.124,muy_positivo,3,65,0,2025-12-29,2024-06-29,2025-09-29
ALT-2ECD8F06,1000040842,Dental Dr. Fuentes,Girona,Cataluña,east,5,Total,Total,Alto,Alto,96.31,97.4,2025-03-17,2025-02-24,190.11,"La darrera compra d'aquest producte va ser fa 487 dies (mitjana habitual: 108 dies, retard de 378 dies). La despesa anual real (603€) supera la mitjana esperada (353€) en un 71%. La propensió de compra és alta (97/100), cosa que suggereix que el client continua actiu en el mercat. El risc afecta múltiples línies de producte, la qual cosa apunta a un canvi global en la relació comercial.","4567, 4911, 5099, 5116",4,603.04,352.55,487.0,108.2549207630968,0.552,muy_positivo,3,57,0,2025-12-29,2024-06-29,2025-09-29
ALT-95272786,1000070938,Navarra Morales,Madrid,Comunidad de Madrid,south,8,4567,Producto 4567,Alto,Alto,95.88,98.26,2024-12-16,2024-11-21,190.09,"La darrera compra va ser fa 191 dies (dins la seva freqüència habitual de 299 dies). La despesa anual real (220€) supera la mitjana esperada (83€) en un 165%. La propensió de compra és alta (98/100), cosa que suggereix que el client continua actiu en el mercat.",4567,1,219.86,82.91,191.0,299.14503950834063,-0.792,muy_positivo,3,53,0,2025-12-29,2024-06-29,2025-09-29
ALT-B81D7198,26107,Dental Nórdica Morales,Barcelona,Cataluña,east,5,Total,Total,Alto,Alto,96.78,96.39,2025-03-18,2025-01-28,190.08,"La darrera compra d'aquest producte va ser fa 421 dies (mitjana habitual: 206 dies, retard de 214 dies). La propensió de compra és alta (96/100), cosa que suggereix que el client continua actiu en el mercat. El risc afecta múltiples línies de producte, la qual cosa apunta a un canvi global en la relació comercial.","3408, 4566, 4567, 4911, 5115",5,972.14,810.72,421.0,206.84758128469468,-0.628,muy_positivo,3,36,0,2025-12-29,2024-06-29,2025-09-29
ALT-A5103CEF,12209,Centro Odontológico Natural Martínez,Girona,Cataluña,east,6,4566,Producto 4566,Alto,Alto,95.41,99.18,2024-12-20,2024-10-24,190.04,"La darrera compra d'aquest producte va ser fa 700 dies (mitjana habitual: 158 dies, retard de 541 dies). La despesa anual real (103€) supera la mitjana esperada (60€) en un 71%. La propensió de compra és alta (99/100), cosa que suggereix que el client continua actiu en el mercat.",4566,1,103.21,60.32,700.0,158.4045798388423,0.707,muy_positivo,2,16,0,2025-12-29,2024-06-29,2025-09-29
ALT-BAC046F9,41173,Clínica Dental Cortés,Cádiz,Andalucía,south,8,5103,Producto 5103,Alto,Alto,98.0,93.92,2025-10-22,2025-08-22,190.04,"La darrera compra d'aquest producte va ser fa 309 dies (mitjana habitual: 150 dies, retard de 158 dies). La despesa anual real (2474€) supera la mitjana esperada (1732€) en un 43%. La propensió de compra és alta (94/100), cosa que suggereix que el client continua actiu en el mercat.",5103,1,2474.38,1731.84,309.0,150.6395395799677,0.324,muy_positivo,7,27,0,2025-12-29,2024-06-29,2025-09-29
ALT-B5BAC80D,1000075385,Andaluza Sánchez,Zaragoza,Aragón,east,6,Total,Total,Alto,Alto,95.84,98.22,2024-12-12,2024-11-06,189.98,"La darrera compra d'aquest producte va ser fa 637 dies (mitjana habitual: 206 dies, retard de 430 dies). La propensió de compra és alta (98/100), cosa que suggereix que el client continua actiu en el mercat. El risc afecta múltiples línies de producte, la qual cosa apunta a un canvi global en la relació comercial.","4911, 4912, 5099",3,235.91,275.38,637.0,206.84758128469468,0.707,muy_positivo,2,64,0,2025-12-29,2024-06-29,2025-09-29
ALT-E7BCD8A0,1000072252,Policlínica Dental Dr. Torres,Pontevedra,Galicia,north,2,Total,Total,Alto,Alto,96.63,96.58,2025-04-11,2025-01-22,189.95,"La darrera compra d'aquest producte va ser fa 1063 dies (mitjana habitual: 134 dies, retard de 928 dies). La despesa anual real (437€) supera la mitjana esperada (199€) en un 119%. La propensió de compra és alta (97/100), cosa que suggereix que el client continua actiu en el mercat. El risc afecta múltiples línies de producte, la qual cosa apunta a un canvi global en la relació comercial.","3408, 4567, 4912",3,437.28,199.37,1063.0,134.17444825463818,0.707,muy_positivo,2,71,0,2025-12-29,2024-06-29,2025-09-29
ALT-6A5FDD8C,1000080390,Policlínica Dental Cortés y Cortés,Sta.Cruz Tenerife,Canarias,canary,10,5103,Producto 5103,Alto,Alto,97.52,94.7,2025-02-02,2024-10-31,189.88,"La darrera compra d'aquest producte va ser fa 255 dies (mitjana habitual: 150 dies, retard de 104 dies). La despesa anual real (1718€) supera la mitjana esperada (627€) en un 174%. La propensió de compra és alta (95/100), cosa que suggereix que el client continua actiu en el mercat.",5103,1,1718.27,626.8,255.0,150.6395395799677,-0.707,muy_positivo,2,25,0,2025-12-29,2024-06-29,2025-09-29
ALT-0D64E72C,1000064974,Instituto Dental Vázquez,Palencia,Castilla y León,north,2,4567,Producto 4567,Alto,Alto,95.38,99.02,2025-02-01,2024-11-22,189.83,"La darrera compra va ser fa 169 dies (dins la seva freqüència habitual de 299 dies). La despesa anual real (366€) supera la mitjana esperada (108€) en un 240%. La propensió de compra és alta (99/100), cosa que suggereix que el client continua actiu en el mercat.",4567,1,366.44,107.82,169.0,299.14503950834063,-0.707,muy_positivo,2,61,0,2025-12-29,2024-06-29,2025-09-29
ALT-AEB7BFA7,1000051994,Centro Dental Alicantina Vázquez,Madrid,Comunidad de Madrid,south,9,5103,Producto 5103,Alto,Alto,96.81,96.09,2025-10-25,2025-07-08,189.82,"La darrera compra va ser fa 124 dies (dins la seva freqüència habitual de 150 dies). La despesa anual real (1753€) supera la mitjana esperada (1281€) en un 37%. La propensió de compra és alta (96/100), cosa que suggereix que el client continua actiu en el mercat.",5103,1,1752.69,1280.72,124.0,150.6395395799677,-0.507,muy_positivo,5,17,0,2025-12-29,2024-06-29,2025-09-29
ALT-1FADD0FB,1000068451,Consulta Dental Pérez y Pérez,Almería,Andalucía,south,8,Total,Total,Alto,Alto,95.75,98.19,2025-05-17,2025-03-25,189.76,"La darrera compra d'aquest producte va ser fa 375 dies (mitjana habitual: 299 dies, retard de 75 dies). La propensió de compra és alta (98/100), cosa que suggereix que el client continua actiu en el mercat. El risc afecta múltiples línies de producte, la qual cosa apunta a un canvi global en la relació comercial.","3408, 4566, 4567",3,113.23,100.92,375.0,299.14503950834063,-0.41,muy_positivo,3,45,0,2025-12-29,2024-06-29,2025-09-29
ALT-3083C715,38499,Policlínica Dental Serrano,Toledo,Castilla-La Mancha,south,7,4911,Producto 4911,Alto,Alto,95.93,97.74,2025-02-11,2025-02-07,189.7,"La darrera compra d'aquest producte va ser fa 247 dies (mitjana habitual: 206 dies, retard de 40 dies). La despesa anual real (68€) supera la mitjana esperada (52€) en un 30%. La propensió de compra és alta (98/100), cosa que suggereix que el client continua actiu en el mercat.",4911,1,67.51,51.8,247.0,206.84758128469468,0.182,muy_positivo,3,74,0,2025-12-29,2024-06-29,2025-09-29
ALT-1CC3DFDC,1000059878,Consulta Dental Castro y Castro,Valencia,Comunitat Valenciana,east,6,4911,Producto 4911,Alto,Alto,96.75,96.07,2024-12-06,2024-09-16,189.69,"La darrera compra d'aquest producte va ser fa 578 dies (mitjana habitual: 206 dies, retard de 371 dies). La propensió de compra és alta (96/100), cosa que suggereix que el client continua actiu en el mercat.",4911,1,786.38,801.96,578.0,206.84758128469468,-0.707,muy_positivo,2,35,0,2025-12-29,2024-06-29,2025-09-29
ALT-CBE59DF1,39294,Instituto Dental Pascual y Pascual,Valladolid,Castilla y León,north,1,4911,Producto 4911,Alto,Alto,95.87,97.82,2025-07-06,2025-04-10,189.65,"La darrera compra d'aquest producte va ser fa 280 dies (mitjana habitual: 206 dies, retard de 73 dies). La despesa anual real en aquest producte (486€) és un 32% inferior a la mitjana esperada (716€). La propensió de compra és alta (98/100), cosa que suggereix que el client continua actiu en el mercat.",4911,1,486.07,716.47,280.0,206.84758128469468,-0.707,muy_positivo,2,78,0,2025-12-29,2024-06-29,2025-09-29
ALT-2EFD464D,39191,Policlínica Dental Dr. Prieto,Ciudad Real,Castilla-La Mancha,south,9,Total,Total,Alto,Alto,96.48,96.52,2025-06-03,2025-02-19,189.6,"La darrera compra d'aquest producte va ser fa 1217 dies (mitjana habitual: 123 dies, retard de 1093 dies). La despesa anual real (970€) supera la mitjana esperada (466€) en un 108%. La propensió de compra és alta (97/100), cosa que suggereix que el client continua actiu en el mercat. El risc afecta múltiples línies de producte, la qual cosa apunta a un canvi global en la relació comercial.","3399, 4912, 5115",3,970.17,465.91,1217.0,123.55541627493992,0.707,muy_positivo,2,58,0,2025-12-29,2024-06-29,2025-09-29
ALT-320B9EAD,27529,Clínica Odontológica Jiménez y Jiménez,Vizcaya,País Vasco,north,2,4912,Producto 4912,Alto,Alto,98.44,92.59,2024-08-09,2024-07-11,189.59,"La darrera compra d'aquest producte va ser fa 566 dies (mitjana habitual: 134 dies, retard de 431 dies). La despesa anual real en aquest producte (617€) és un 31% inferior a la mitjana esperada (891€). La propensió de compra és alta (93/100), cosa que suggereix que el client continua actiu en el mercat.",4912,1,617.36,890.77,566.0,134.17444825463818,0.707,muy_positivo,2,12,0,2025-12-29,2024-06-29,2025-09-29
ALT-56F8D936,1000080795,Gabinete Dental Núñez,Pontevedra,Galicia,north,1,Total,Total,Alto,Alto,95.31,98.9,2025-03-04,2025-02-28,189.58,"La darrera compra d'aquest producte va ser fa 259 dies (mitjana habitual: 206 dies, retard de 52 dies). La despesa anual real (194€) supera la mitjana esperada (127€) en un 53%. La propensió de compra és alta (99/100), cosa que suggereix que el client continua actiu en el mercat. El risc afecta múltiples línies de producte, la qual cosa apunta a un canvi global en la relació comercial.","178, 3408, 5108, 5115",4,194.49,126.86,259.0,206.2482853223594,0.919,muy_positivo,3,60,0,2025-12-29,2024-06-29,2025-09-29
ALT-7B5C1505,1000078957,Clínica Odontológica Dr. Rodríguez,Madrid,Comunidad de Madrid,south,8,5116,Producto 5116,Alto,Alto,97.46,94.43,2025-09-29,2025-06-25,189.5,"La darrera compra d'aquest producte va ser fa 1128 dies (mitjana habitual: 169 dies, retard de 958 dies). La despesa anual real (673€) supera la mitjana esperada (392€) en un 72%. La propensió de compra és alta (94/100), cosa que suggereix que el client continua actiu en el mercat.",5116,1,673.44,392.33,1128.0,169.756052141527,0.707,muy_positivo,2,40,0,2025-12-29,2024-06-29,2025-09-29
ALT-75A52FEA,42288,Consulta Dental Levantina Gutiérrez,Sevilla,Andalucía,south,7,3408,Producto 3408,Alto,Alto,96.31,96.71,2025-02-25,2025-02-04,189.46,"La darrera compra d'aquest producte va ser fa 274 dies (mitjana habitual: 184 dies, retard de 89 dies). La despesa anual real (107€) supera la mitjana esperada (53€) en un 100%. La propensió de compra és alta (97/100), cosa que suggereix que el client continua actiu en el mercat.",3408,1,106.76,53.38,274.0,184.3205158128136,0.0,muy_positivo,1,58,0,2025-12-29,2024-06-29,2025-09-29
ALT-4B5634C5,39860,Clínica Dental Dr. Gallego,Sevilla,Andalucía,south,9,Total,Total,Alto,Alto,95.89,97.51,2025-06-10,2025-04-09,189.4,"La darrera compra d'aquest producte va ser fa 743 dies (mitjana habitual: 206 dies, retard de 536 dies). La propensió de compra és alta (98/100), cosa que suggereix que el client continua actiu en el mercat. El risc afecta múltiples línies de producte, la qual cosa apunta a un canvi global en la relació comercial.","4567, 4911, 5116",3,810.12,730.67,743.0,206.84758128469468,0.976,muy_positivo,4,26,0,2025-12-29,2024-06-29,2025-09-29
ALT-8297B8B7,14653,Dental Equilibrio,Almería,Andalucía,south,8,Total,Total,Alto,Alto,96.67,95.9,2025-05-17,2025-02-19,189.36,"La darrera compra d'aquest producte va ser fa 764 dies (mitjana habitual: 108 dies, retard de 655 dies). La despesa anual real (269€) supera la mitjana esperada (216€) en un 25%. La propensió de compra és alta (96/100), cosa que suggereix que el client continua actiu en el mercat. El risc afecta múltiples línies de producte, la qual cosa apunta a un canvi global en la relació comercial.","5099, 5102, 5107, 5119",4,268.75,215.77,764.0,108.2549207630968,0.0,muy_positivo,1,52,0,2025-12-29,2024-06-29,2025-09-29
ALT-883DE4D6,1000082766,Policlínica Dental Sanz,Madrid,Comunidad de Madrid,south,7,3408,Producto 3408,Alto,Alto,96.51,96.19,2025-07-04,2025-06-17,189.34,"La darrera compra d'aquest producte va ser fa 216 dies (mitjana habitual: 184 dies, retard de 31 dies). La propensió de compra és alta (96/100), cosa que suggereix que el client continua actiu en el mercat.",3408,1,61.76,60.57,216.0,184.3205158128136,-0.707,muy_positivo,2,43,0,2025-12-29,2024-06-29,2025-09-29
ALT-16055930,1000076395,Odontología Rubio y Rubio,Burgos,Castilla y León,north,2,Total,Total,Alto,Alto,96.08,97.06,2025-07-14,2025-06-11,189.33,"La darrera compra d'aquest producte va ser fa 461 dies (mitjana habitual: 184 dies, retard de 276 dies). La propensió de compra és alta (97/100), cosa que suggereix que el client continua actiu en el mercat. El risc afecta múltiples línies de producte, la qual cosa apunta a un canvi global en la relació comercial.","3408, 4567, 4911",3,109.96,107.82,461.0,184.3205158128136,0.0,muy_positivo,1,25,0,2025-12-29,2024-06-29,2025-09-29
ALT-6116AD51,1000057629,Clínica Odontológica Núñez,Cádiz,Andalucía,south,7,4565,Producto 4565,Alto,Alto,98.72,91.78,2025-07-23,2025-07-21,189.32,"La darrera compra d'aquest producte va ser fa 258 dies (mitjana habitual: 173 dies, retard de 84 dies). La despesa anual real en aquest producte (591€) és un 34% inferior a la mitjana esperada (901€). La propensió de compra és alta (92/100), cosa que suggereix que el client continua actiu en el mercat.",4565,1,590.57,900.78,258.0,173.38372602259787,0.347,muy_positivo,7,29,0,2025-12-29,2024-06-29,2025-09-29
